Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
60.0,Yes,Non-Travel,296.0,Support,8.0,2,Other,1,9272.0,2,Male,99,3.0,4,Manager,3.0,Married,2856.0,34272.0,3.0,Y,No,22.0,3.0,4.0,80,4,9.0,2.0,4,2.0,2.0,2.0,2
50.0,No,Travel_Rarely,244.0,Sales,26.0,4,Human Resources,1,8076.0,4,Male,100,2.0,2,Healthcare Representative,1.0,Single,35374.0,848976.0,8.0,Y,No,42.0,4.0,3.0,80,1,21.0,6.0,2,19.0,4.0,16.0,17
51.0,Yes,Non-Travel,1098.0,Human Resources,47.0,5,Human Resources,1,9752.0,4,Female,44,4.0,2,Healthcare Representative,2.0,Single,17681.0,424344.0,3.0,Y,Yes,44.0,1.0,1.0,80,3,28.0,6.0,4,20.0,12.0,1.0,19
23.0,Yes,Travel_Frequently,598.0,Software,26.0,3,Marketing,1,1068.0,1,Female,46,3.0,5,Developer,4.0,Divorced,42640.0,1108640.0,1.0,Y,No,15.0,4.0,2.0,80,3,2.0,5.0,1,2.0,1.0,2.0,1
56.0,No,Non-Travel,1404.0,Hardware,3.0,3,Technical Degree,1,401.0,4,Male,200,4.0,1,Healthcare Representative,4.0,Married,16311.0,473019.0,5.0,Y,Yes,24.0,3.0,3.0,80,1,39.0,5.0,3,35.5,18.5,17.0,23
42.0,No,Non-Travel,148.0,Hardware,39.0,3,Technical Degree,1,6455.0,2,Male,75,3.0,1,Research Director,4.0,Divorced,47127.0,282762.0,3.0,Y,No,35.0,4.0,3.0,80,4,19.0,5.0,3,4.0,1.0,4.0,1
20.0,Yes,Non-Travel,1397.0,Research & Development,30.0,1,Medical,1,351.0,2,Female,91,1.0,2,Research Director,1.0,Single,18591.0,111546.0,0.0,Y,Yes,8.0,2.0,4.0,80,2,28.0,1.0,3,13.0,13.0,1.0,2
37.0,Yes,Travel_Rarely,940.0,Software,44.0,2,Human Resources,1,2043.0,2,Female,40,2.0,4,Manufacturing Director,3.0,Married,25567.0,357938.0,4.0,Y,No,39.0,1.0,4.0,80,1,17.0,6.0,1,5.0,4.0,4.0,4
37.0,No,Travel_Frequently,156.0,Support,17.0,3,Other,1,8515.0,1,Male,85,1.0,3,Human Resources,2.0,Divorced,41685.0,166740.0,8.0,Y,Yes,14.0,3.0,1.0,80,4,16.0,4.0,3,2.0,2.0,1.0,2
49.0,No,Travel_Rarely,829.0,Research & Development,9.0,5,Other,1,8058.0,1,Male,115,3.0,4,Research Director,4.0,Single,12242.0,159146.0,7.0,Y,No,34.0,2.0,4.0,80,2,35.0,3.0,4,9.0,1.0,3.0,6
41.0,No,Travel_Rarely,126.0,Software,22.0,4,Technical Degree,1,4015.0,4,Female,121,4.0,1,Human Resources,2.0,Divorced,50736.0,405888.0,6.0,Y,Yes,32.0,1.0,1.0,80,1,61.0,5.0,3,18.0,15.0,13.0,12
52.0,Yes,Travel_Rarely,1246.0,Support,18.0,3,Technical Degree,1,2183.0,4,Male,94,4.0,3,Manufacturing Director,2.0,Married,3309.0,36399.0,2.0,Y,No,22.0,3.0,3.0,80,2,1.0,2.0,4,1.0,1.0,1.0,1
31.0,Yes,Non-Travel,1073.0,Human Resources,40.0,5,Marketing,1,6750.0,4,Male,135,4.0,1,Research Director,1.0,Divorced,12465.0,24930.0,7.0,Y,No,22.0,1.0,4.0,80,2,33.0,1.0,2,2.0,1.0,2.0,1
60.0,Yes,Travel_Frequently,680.0,Sales,42.0,5,Other,1,3527.0,4,Female,157,2.0,3,Sales Representative,1.0,Single,15147.0,348381.0,6.0,Y,No,27.0,1.0,3.0,80,3,28.0,5.0,4,8.0,5.0,1.0,3
60.0,Yes,Non-Travel,1488.0,Sales,48.0,2,Human Resources,1,4412.0,2,Male,189,2.0,5,Sales Representative,2.0,Divorced,27269.0,354497.0,5.0,Y,No,0.0,2.0,2.0,80,2,6.0,5.0,4,4.0,2.0,1.0,3
37.0,No,Travel_Rarely,963.0,Hardware,22.0,5,Technical Degree,1,1864.0,2,Male,167,1.0,3,Sales Executive,3.0,Divorced,47428.0,331996.0,3.0,Y,No,4.0,2.0,2.0,80,2,29.0,3.0,4,9.0,6.0,4.0,4
52.0,Yes,Travel_Rarely,1149.0,Hardware,47.0,4,Life Sciences,1,3715.0,1,Female,145,4.0,5,Healthcare Representative,3.0,Single,30796.0,431144.0,7.0,Y,No,41.0,2.0,4.0,80,3,16.0,4.0,2,12.0,7.0,6.0,12
46.0,No,Non-Travel,679.0,Hardware,45.0,1,Medical,1,3611.0,2,Female,127,3.0,1,Human Resources,3.0,Married,25141.0,175987.0,7.0,Y,Yes,23.0,2.0,3.0,80,4,3.0,1.0,4,3.0,1.0,2.0,1
19.0,No,Travel_Rarely,984.0,Human Resources,27.0,1,Medical,1,3236.0,3,Male,35,2.0,2,Laboratory Technician,2.0,Divorced,44488.0,44488.0,4.0,Y,Yes,19.0,2.0,1.0,80,2,11.0,5.0,3,6.0,3.0,4.0,5
55.0,Yes,Non-Travel,602.0,Support,42.0,2,Life Sciences,1,9525.0,4,Male,84,4.0,4,Laboratory Technician,3.0,Married,23990.0,167930.0,3.0,Y,No,33.0,1.0,3.0,80,2,28.0,2.0,1,19.0,13.0,14.0,3
33.0,No,Travel_Rarely,167.0,Support,13.0,4,Medical,1,7260.0,3,Male,78,1.0,5,Human Resources,4.0,Divorced,21267.0,297738.0,4.0,Y,Yes,46.0,4.0,1.0,80,2,24.0,5.0,3,23.0,18.5,17.0,11
57.0,Yes,Travel_Rarely,1255.0,Support,19.0,4,Marketing,1,8303.0,1,Female,54,3.0,5,Manufacturing Director,3.0,Single,31741.0,190446.0,5.0,Y,No,4.0,2.0,2.0,80,3,35.0,1.0,1,13.0,3.0,5.0,6
30.0,No,Travel_Rarely,862.0,Human Resources,45.0,1,Medical,1,7422.0,2,Male,41,1.0,4,Sales Representative,3.0,Married,41965.0,1175020.0,3.0,Y,No,5.0,1.0,1.0,80,2,12.0,4.0,2,5.0,5.0,3.0,2
59.0,Yes,Travel_Rarely,832.0,Research & Development,41.0,4,Technical Degree,1,6238.0,2,Female,166,4.0,3,Research Scientist,4.0,Single,13040.0,117360.0,2.0,Y,Yes,0.0,1.0,2.0,80,2,22.0,1.0,1,7.0,6.0,3.0,3
53.0,Yes,Travel_Rarely,172.0,Sales,24.0,2,Life Sciences,1,5740.0,4,Male,185,2.0,4,Manager,2.0,Divorced,15892.0,413192.0,8.0,Y,Yes,25.0,4.0,3.0,80,3,34.0,1.0,4,17.0,14.0,16.0,3
35.0,No,Travel_Frequently,1244.0,Research & Development,6.0,4,Marketing,1,6219.0,2,Female,177,1.0,1,Human Resources,3.0,Single,5961.0,5961.0,4.0,Y,Yes,13.0,3.0,1.0,80,3,6.0,5.0,3,6.0,4.0,6.0,3
43.0,Yes,Travel_Rarely,1245.0,Human Resources,11.0,3,Technical Degree,1,3577.0,3,Male,195,3.0,1,Healthcare Representative,4.0,Divorced,1651.0,16510.0,6.0,Y,Yes,8.0,2.0,3.0,80,2,22.0,2.0,3,16.0,5.0,11.0,1
55.0,Yes,Travel_Frequently,1091.0,Hardware,25.0,2,Marketing,1,7037.0,4,Female,180,3.0,4,Research Director,2.0,Single,7767.0,15534.0,7.0,Y,Yes,20.0,3.0,2.0,80,2,24.0,3.0,4,9.0,2.0,5.0,8
21.0,Yes,Travel_Frequently,642.0,Research & Development,17.0,4,Medical,1,9427.0,4,Female,131,2.0,2,Research Director,2.0,Married,34173.0,375903.0,8.0,Y,Yes,13.0,3.0,3.0,80,1,17.0,2.0,2,17.0,5.0,10.0,6
21.0,No,Non-Travel,1391.0,Hardware,44.0,4,Life Sciences,1,7152.0,2,Female,153,3.0,4,Research Director,4.0,Divorced,40578.0,811560.0,4.0,Y,Yes,27.0,1.0,4.0,80,4,7.0,4.0,2,6.0,1.0,5.0,5
21.0,No,Travel_Rarely,589.0,Software,19.0,2,Technical Degree,1,3353.0,2,Female,33,2.0,5,Human Resources,3.0,Divorced,29196.0,671508.0,0.0,Y,Yes,1.0,4.0,4.0,80,4,12.0,4.0,1,6.0,5.0,1.0,3
23.0,Yes,Travel_Rarely,910.0,Hardware,32.0,2,Human Resources,1,4962.0,2,Female,190,4.0,4,Human Resources,4.0,Married,48660.0,583920.0,0.0,Y,Yes,38.0,1.0,4.0,80,1,37.0,6.0,1,25.0,3.0,17.0,4
55.0,Yes,Non-Travel,844.0,Software,38.0,3,Life Sciences,1,8139.0,4,Male,153,3.0,4,Sales Representative,2.0,Single,36252.0,761292.0,0.0,Y,No,43.0,2.0,1.0,80,3,37.0,3.0,2,30.0,17.0,17.0,25
34.0,No,Travel_Rarely,987.0,Human Resources,18.0,4,Marketing,1,3218.0,2,Female,183,1.0,4,Human Resources,4.0,Married,34934.0,524010.0,8.0,Y,Yes,31.0,4.0,3.0,80,3,26.0,6.0,3,14.0,1.0,3.0,13
39.0,No,Non-Travel,131.0,Hardware,50.0,1,Marketing,1,8331.0,4,Male,160,1.0,5,Laboratory Technician,1.0,Divorced,32128.0,289152.0,2.0,Y,Yes,31.0,1.0,1.0,80,1,6.0,3.0,3,3.0,3.0,3.0,3
18.0,No,Travel_Rarely,1010.0,Hardware,24.0,1,Technical Degree,1,5304.0,1,Female,94,2.0,2,Manager,1.0,Divorced,38994.0,857868.0,8.0,Y,No,42.0,2.0,1.0,80,4,40.0,2.0,3,35.0,1.0,17.0,34
40.0,No,Travel_Frequently,1056.0,Hardware,3.0,2,Life Sciences,1,3442.0,2,Female,54,1.0,3,Sales Executive,2.0,Married,47162.0,1226212.0,4.0,Y,Yes,5.0,1.0,2.0,80,1,34.0,2.0,1,15.0,14.0,1.0,15
22.0,Yes,Travel_Rarely,303.0,Support,29.0,1,Technical Degree,1,5365.0,4,Male,96,4.0,1,Human Resources,2.0,Divorced,42128.0,210640.0,4.0,Y,No,47.0,4.0,3.0,80,4,39.0,3.0,4,24.0,18.0,17.0,24
59.0,No,Non-Travel,504.0,Human Resources,29.0,5,Technical Degree,1,5736.0,2,Male,158,3.0,3,Research Scientist,4.0,Married,13821.0,41463.0,3.0,Y,Yes,20.0,2.0,4.0,80,2,5.0,5.0,2,3.0,3.0,1.0,3
44.0,Yes,Travel_Frequently,900.0,Research & Development,6.0,2,Medical,1,6443.0,1,Female,55,4.0,5,Sales Representative,1.0,Married,27332.0,163992.0,5.0,Y,No,28.0,4.0,3.0,80,2,40.0,4.0,2,22.0,10.0,17.0,9
20.0,Yes,Travel_Frequently,1249.0,Hardware,3.0,2,Other,1,723.0,3,Male,69,4.0,1,Developer,3.0,Single,47328.0,709920.0,7.0,Y,No,35.0,3.0,1.0,80,2,33.0,6.0,3,8.0,8.0,8.0,3
53.0,Yes,Travel_Frequently,752.0,Hardware,26.0,4,Life Sciences,1,9647.0,3,Female,105,3.0,3,Human Resources,2.0,Single,43829.0,964238.0,2.0,Y,No,4.0,2.0,4.0,80,3,15.0,2.0,4,5.0,1.0,1.0,5
58.0,Yes,Non-Travel,127.0,Human Resources,43.0,4,Other,1,8078.0,4,Female,88,3.0,5,Manufacturing Director,1.0,Single,48419.0,1307313.0,3.0,Y,Yes,42.0,4.0,4.0,80,4,29.0,6.0,1,7.0,4.0,7.0,5
59.0,Yes,Non-Travel,184.0,Hardware,45.0,4,Other,1,1389.0,3,Female,104,1.0,5,Sales Representative,4.0,Married,14207.0,412003.0,2.0,Y,No,47.0,1.0,1.0,80,4,20.0,1.0,1,5.0,1.0,5.0,1
18.0,No,Non-Travel,645.0,Research & Development,43.0,1,Technical Degree,1,1852.0,3,Male,70,2.0,1,Human Resources,1.0,Single,10772.0,21544.0,6.0,Y,No,20.0,1.0,1.0,80,3,30.0,4.0,2,8.0,1.0,2.0,6
54.0,No,Travel_Frequently,1103.0,Human Resources,4.0,5,Medical,1,6109.0,4,Male,178,2.0,3,Manufacturing Director,3.0,Single,29083.0,29083.0,2.0,Y,No,5.0,2.0,2.0,80,2,14.0,3.0,2,9.0,4.0,3.0,8
60.0,Yes,Travel_Frequently,138.0,Support,46.0,3,Human Resources,1,3759.0,2,Male,160,2.0,4,Research Director,2.0,Divorced,14296.0,171552.0,4.0,Y,No,34.0,1.0,1.0,80,3,40.0,6.0,4,9.0,7.0,1.0,5
31.0,No,Travel_Frequently,446.0,Research & Development,37.0,4,Marketing,1,3630.0,1,Female,85,1.0,1,Manager,1.0,Divorced,5321.0,47889.0,6.0,Y,Yes,32.0,4.0,2.0,80,1,14.0,2.0,2,10.0,1.0,8.0,7
25.0,No,Non-Travel,1158.0,Research & Development,2.0,3,Other,1,1091.0,4,Female,171,3.0,5,Research Director,1.0,Married,19280.0,501280.0,4.0,Y,No,40.0,3.0,4.0,80,1,40.0,4.0,3,20.0,13.0,15.0,6
51.0,No,Travel_Rarely,844.0,Research & Development,25.0,5,Technical Degree,1,7128.0,3,Male,152,1.0,5,Research Director,2.0,Married,26701.0,640824.0,7.0,Y,No,35.0,1.0,2.0,80,4,7.0,5.0,4,7.0,1.0,3.0,5
44.0,Yes,Travel_Frequently,1163.0,Human Resources,48.0,5,Life Sciences,1,3650.0,2,Male,52,3.0,3,Manager,3.0,Single,19127.0,267778.0,8.0,Y,No,48.0,1.0,4.0,80,2,36.0,1.0,1,16.0,5.0,16.0,6
53.0,No,Travel_Rarely,376.0,Hardware,42.0,2,Life Sciences,1,8148.0,1,Male,179,1.0,2,Laboratory Technician,3.0,Single,20471.0,225181.0,6.0,Y,No,46.0,1.0,4.0,80,2,13.0,3.0,4,13.0,7.0,9.0,8
24.0,No,Travel_Frequently,596.0,Research & Development,2.0,3,Human Resources,1,8921.0,2,Male,59,1.0,3,Sales Executive,4.0,Married,1678.0,45306.0,1.0,Y,Yes,35.0,2.0,4.0,80,2,15.0,3.0,1,2.0,1.0,2.0,2
40.0,No,Travel_Rarely,845.0,Support,13.0,4,Human Resources,1,1466.0,4,Male,57,4.0,4,Sales Executive,4.0,Divorced,32231.0,290079.0,1.0,Y,Yes,37.0,4.0,4.0,80,4,26.0,4.0,1,14.0,13.0,8.0,5
42.0,No,Travel_Rarely,151.0,Hardware,21.0,4,Human Resources,1,6602.0,3,Male,57,4.0,2,Healthcare Representative,2.0,Divorced,8398.0,167960.0,1.0,Y,No,7.0,1.0,3.0,80,2,6.0,5.0,1,1.0,1.0,1.0,1
53.0,No,Non-Travel,648.0,Human Resources,28.0,4,Technical Degree,1,2818.0,4,Female,147,2.0,2,Manufacturing Director,2.0,Divorced,41469.0,373221.0,0.0,Y,Yes,27.0,1.0,4.0,80,3,1.0,6.0,2,1.0,1.0,1.0,1
18.0,No,Non-Travel,1485.0,Human Resources,43.0,5,Medical,1,4884.0,1,Female,156,4.0,2,Research Director,1.0,Married,40409.0,525317.0,6.0,Y,No,48.0,1.0,1.0,80,4,21.0,3.0,4,12.0,6.0,7.0,2
23.0,No,Travel_Frequently,545.0,Software,38.0,1,Technical Degree,1,2816.0,2,Male,166,1.0,2,Healthcare Representative,2.0,Divorced,44191.0,839629.0,1.0,Y,No,47.0,3.0,2.0,80,4,11.0,4.0,3,1.0,1.0,1.0,1
26.0,No,Travel_Rarely,1342.0,Sales,39.0,5,Marketing,1,4943.0,2,Female,111,2.0,2,Laboratory Technician,1.0,Single,20387.0,81548.0,0.0,Y,No,31.0,4.0,1.0,80,3,8.0,3.0,1,3.0,3.0,1.0,3
46.0,No,Travel_Rarely,1412.0,Support,24.0,4,Technical Degree,1,7408.0,2,Female,43,1.0,4,Human Resources,1.0,Married,6263.0,131523.0,4.0,Y,Yes,32.0,2.0,1.0,80,1,31.0,2.0,4,26.0,2.0,14.0,3
42.0,Yes,Travel_Rarely,142.0,Research & Development,36.0,5,Marketing,1,5685.0,2,Female,141,1.0,3,Manager,3.0,Single,41101.0,493212.0,3.0,Y,Yes,41.0,3.0,2.0,80,1,32.0,4.0,1,14.0,8.0,10.0,7
57.0,Yes,Travel_Rarely,738.0,Human Resources,7.0,4,Medical,1,2380.0,3,Male,97,1.0,2,Developer,3.0,Single,46573.0,372584.0,0.0,Y,No,34.0,2.0,2.0,80,3,36.0,4.0,1,7.0,4.0,3.0,3
59.0,No,Non-Travel,239.0,Human Resources,18.0,5,Marketing,1,7514.0,4,Female,59,1.0,3,Developer,4.0,Married,48390.0,1313547.125,1.0,Y,Yes,5.0,1.0,4.0,80,1,3.0,5.0,3,2.0,1.0,2.0,1
48.0,No,Travel_Frequently,522.0,Hardware,29.0,4,Technical Degree,1,8219.0,4,Female,115,4.0,5,Healthcare Representative,2.0,Divorced,35436.0,1027644.0,5.0,Y,Yes,1.0,2.0,3.0,80,3,30.0,3.0,4,22.0,16.0,17.0,6
22.0,Yes,Non-Travel,220.0,Sales,34.0,5,Technical Degree,1,9362.0,1,Male,142,3.0,4,Laboratory Technician,4.0,Single,2543.0,5086.0,2.0,Y,No,32.0,2.0,1.0,80,3,10.0,5.0,2,1.0,1.0,1.0,1
29.0,Yes,Travel_Rarely,825.0,Research & Development,34.0,2,Life Sciences,1,9791.0,1,Female,134,2.0,3,Human Resources,1.0,Divorced,10312.0,123744.0,1.0,Y,Yes,3.0,3.0,4.0,80,1,9.0,3.0,3,4.0,3.0,4.0,3
47.0,No,Travel_Frequently,1159.0,Hardware,7.0,2,Technical Degree,1,8091.0,3,Male,139,3.0,2,Developer,3.0,Divorced,30430.0,791180.0,1.0,Y,Yes,47.0,2.0,3.0,80,2,37.0,3.0,1,14.0,11.0,10.0,11
41.0,No,Travel_Frequently,587.0,Research & Development,20.0,5,Marketing,1,119.0,3,Male,83,2.0,4,Laboratory Technician,2.0,Single,34738.0,416856.0,3.0,Y,Yes,21.0,2.0,2.0,80,4,37.0,2.0,3,10.0,6.0,6.0,5
21.0,Yes,Travel_Frequently,1001.0,Research & Development,28.0,1,Medical,1,5903.0,4,Male,104,2.0,1,Research Scientist,2.0,Married,7429.0,133722.0,5.0,Y,Yes,33.0,2.0,4.0,80,1,14.0,6.0,3,7.0,1.0,4.0,5
46.0,Yes,Non-Travel,213.0,Human Resources,7.0,3,Technical Degree,1,4279.0,2,Female,189,3.0,3,Manufacturing Director,2.0,Single,23115.0,693450.0,8.0,Y,Yes,42.0,1.0,1.0,80,1,26.0,6.0,2,7.0,2.0,6.0,5
38.0,Yes,Travel_Rarely,1307.0,Hardware,32.0,1,Human Resources,1,3182.0,2,Male,153,2.0,4,Developer,3.0,Married,9181.0,220344.0,8.0,Y,Yes,16.0,2.0,3.0,80,3,10.0,4.0,4,5.0,5.0,5.0,2
50.0,Yes,Travel_Rarely,354.0,Software,23.0,2,Human Resources,1,7330.0,4,Male,164,2.0,1,Sales Executive,4.0,Married,43976.0,923496.0,1.0,Y,Yes,45.0,3.0,2.0,80,3,11.0,5.0,4,3.0,2.0,3.0,2
56.0,No,Travel_Rarely,1311.0,Hardware,10.0,4,Other,1,9587.0,3,Female,118,4.0,5,Research Director,3.0,Married,44938.0,44938.0,8.0,Y,No,8.0,4.0,4.0,80,1,28.0,6.0,3,10.0,7.0,3.0,4
58.0,Yes,Non-Travel,891.0,Research & Development,31.0,2,Technical Degree,1,4141.0,4,Female,162,2.0,4,Research Director,2.0,Divorced,15707.0,204191.0,2.0,Y,Yes,29.0,3.0,3.0,80,1,10.0,6.0,4,3.0,2.0,1.0,2
58.0,Yes,Travel_Frequently,695.0,Hardware,10.0,2,Other,1,1497.0,2,Male,178,3.0,1,Manager,1.0,Single,29352.0,234816.0,0.0,Y,No,43.0,2.0,3.0,80,3,16.0,3.0,2,13.0,2.0,3.0,5
44.0,No,Travel_Frequently,1359.0,Support,44.0,5,Other,1,7562.0,3,Female,109,4.0,2,Research Director,1.0,Divorced,15745.0,251920.0,6.0,Y,Yes,12.0,4.0,4.0,80,1,7.0,4.0,4,1.0,1.0,1.0,1
51.0,Yes,Non-Travel,791.0,Support,40.0,2,Life Sciences,1,2924.0,3,Female,188,1.0,1,Manager,4.0,Single,16096.0,386304.0,3.0,Y,No,14.0,1.0,3.0,80,1,18.0,5.0,4,8.0,3.0,1.0,1
55.0,No,Travel_Frequently,1107.0,Hardware,2.0,5,Marketing,1,9102.0,4,Male,126,1.0,2,Research Director,4.0,Single,47073.0,564876.0,4.0,Y,No,21.0,3.0,2.0,80,2,25.0,4.0,3,19.0,15.0,14.0,16
50.0,Yes,Travel_Frequently,902.0,Support,2.0,4,Marketing,1,3745.0,2,Female,97,2.0,4,Sales Executive,1.0,Divorced,10492.0,83936.0,8.0,Y,No,16.0,3.0,4.0,80,4,13.0,4.0,1,10.0,9.0,4.0,10
21.0,Yes,Travel_Frequently,260.0,Sales,27.0,5,Marketing,1,5518.0,3,Male,117,4.0,3,Manager,4.0,Single,50221.0,301326.0,2.0,Y,Yes,44.0,4.0,4.0,80,1,17.0,1.0,2,11.0,4.0,7.0,6
19.0,Yes,Travel_Frequently,910.0,Sales,34.0,4,Medical,1,7897.0,4,Female,85,3.0,1,Developer,2.0,Divorced,31088.0,435232.0,5.0,Y,No,30.0,1.0,1.0,80,3,2.0,2.0,1,1.0,1.0,1.0,1
45.0,Yes,Non-Travel,1389.0,Support,34.0,1,Marketing,1,4149.0,1,Female,89,1.0,2,Research Director,1.0,Married,7163.0,193401.0,4.0,Y,Yes,11.0,2.0,1.0,80,3,13.0,3.0,4,13.0,6.0,13.0,7
26.0,No,Travel_Rarely,269.0,Research & Development,3.0,5,Marketing,1,218.0,4,Male,47,2.0,1,Healthcare Representative,4.0,Married,5641.0,112820.0,5.0,Y,No,25.0,3.0,4.0,80,4,37.0,4.0,4,31.0,5.0,17.0,4
38.0,No,Travel_Frequently,797.0,Support,40.0,3,Technical Degree,1,1455.0,2,Male,121,4.0,2,Sales Executive,3.0,Single,15240.0,426720.0,1.0,Y,No,38.0,4.0,1.0,80,3,38.0,1.0,1,6.0,1.0,6.0,1
50.0,No,Travel_Rarely,388.0,Software,19.0,5,Other,1,3605.0,1,Male,78,1.0,4,Human Resources,1.0,Single,36003.0,72006.0,1.0,Y,No,0.0,1.0,1.0,80,3,2.0,2.0,3,1.0,1.0,1.0,1
38.0,No,Non-Travel,1268.0,Human Resources,28.0,5,Medical,1,6348.0,2,Female,199,3.0,3,Research Scientist,3.0,Married,6375.0,12750.0,4.0,Y,No,11.0,4.0,1.0,80,2,21.0,2.0,4,14.0,3.0,1.0,12
20.0,Yes,Travel_Frequently,770.0,Research & Development,19.0,3,Medical,1,7070.0,1,Female,93,2.0,1,Research Director,1.0,Divorced,39962.0,599430.0,3.0,Y,No,48.0,3.0,3.0,80,2,17.0,1.0,1,17.0,15.0,4.0,3
28.0,No,Travel_Rarely,985.0,Research & Development,3.0,4,Life Sciences,1,2825.0,4,Female,33,4.0,1,Sales Representative,2.0,Single,21767.0,457107.0,6.0,Y,Yes,7.0,1.0,2.0,80,3,15.0,3.0,3,15.0,10.0,7.0,3
57.0,No,Non-Travel,1353.0,Human Resources,38.0,5,Medical,1,3882.0,4,Female,117,2.0,1,Manager,2.0,Divorced,6463.0,38778.0,3.0,Y,No,38.0,3.0,3.0,80,1,40.0,2.0,4,35.0,6.0,2.0,9
50.0,No,Travel_Frequently,966.0,Support,16.0,5,Marketing,1,6084.0,2,Female,60,2.0,2,Laboratory Technician,2.0,Divorced,5969.0,11938.0,1.0,Y,No,44.0,2.0,3.0,80,3,17.0,5.0,2,14.0,13.0,14.0,8
21.0,No,Travel_Frequently,187.0,Human Resources,10.0,1,Human Resources,1,5879.0,3,Male,130,2.0,1,Sales Representative,2.0,Divorced,7440.0,74400.0,5.0,Y,No,15.0,3.0,1.0,80,3,40.0,1.0,1,17.0,10.0,1.0,4
24.0,Yes,Travel_Rarely,1436.0,Hardware,33.0,5,Technical Degree,1,3762.0,4,Female,98,4.0,2,Healthcare Representative,4.0,Divorced,47331.0,331317.0,2.0,Y,No,30.0,4.0,4.0,80,1,37.0,3.0,1,8.0,5.0,7.0,4
54.0,No,Non-Travel,1324.0,Research & Development,43.0,2,Marketing,1,6624.0,2,Male,158,2.0,2,Manufacturing Director,1.0,Married,3291.0,82275.0,1.0,Y,No,39.0,2.0,4.0,80,4,31.0,1.0,4,23.0,13.0,9.0,13
18.0,No,Non-Travel,1409.0,Research & Development,29.0,3,Other,1,2915.0,2,Female,90,3.0,1,Sales Representative,2.0,Married,23083.0,530909.0,4.0,Y,No,26.0,4.0,2.0,80,4,39.0,5.0,1,35.5,18.5,17.0,19
18.0,Yes,Non-Travel,316.0,Research & Development,43.0,5,Technical Degree,1,8092.0,1,Female,75,2.0,4,Developer,1.0,Divorced,49548.0,1313547.125,7.0,Y,No,49.0,3.0,1.0,80,1,25.0,4.0,4,11.0,10.0,2.0,2
57.0,Yes,Travel_Rarely,227.0,Human Resources,39.0,1,Marketing,1,1065.0,1,Female,67,1.0,1,Developer,4.0,Divorced,49146.0,393168.0,4.0,Y,No,31.0,2.0,3.0,80,3,2.0,6.0,1,1.0,1.0,1.0,1
43.0,No,Non-Travel,577.0,Support,37.0,4,Technical Degree,1,4809.0,3,Female,61,2.0,2,Sales Representative,2.0,Single,40359.0,1130052.0,1.0,Y,Yes,20.0,2.0,2.0,80,3,34.0,3.0,1,33.0,18.5,17.0,23
31.0,No,Non-Travel,183.0,Human Resources,14.0,5,Medical,1,7698.0,4,Female,187,3.0,5,Research Scientist,1.0,Single,39147.0,782940.0,1.0,Y,Yes,36.0,1.0,2.0,80,1,4.0,3.0,3,2.0,1.0,1.0,1
32.0,Yes,Travel_Rarely,1428.0,Software,15.0,1,Marketing,1,7857.0,1,Female,87,2.0,5,Laboratory Technician,3.0,Single,49977.0,1313547.125,0.0,Y,Yes,7.0,1.0,1.0,80,3,24.0,2.0,4,1.0,1.0,1.0,1
34.0,No,Non-Travel,1289.0,Support,8.0,5,Marketing,1,2334.0,1,Female,160,4.0,3,Research Scientist,3.0,Married,44892.0,404028.0,5.0,Y,No,49.0,3.0,2.0,80,4,19.0,3.0,2,12.0,5.0,2.0,12
26.0,Yes,Travel_Frequently,981.0,Research & Development,13.0,4,Life Sciences,1,7826.0,2,Male,115,1.0,4,Sales Executive,4.0,Divorced,37203.0,372030.0,4.0,Y,Yes,33.0,1.0,1.0,80,4,6.0,4.0,2,3.0,1.0,3.0,1
29.0,Yes,Travel_Rarely,433.0,Support,1.0,4,Life Sciences,1,3660.0,3,Female,170,2.0,4,Laboratory Technician,1.0,Married,13073.0,379117.0,8.0,Y,Yes,43.0,2.0,2.0,80,3,37.0,4.0,1,1.0,1.0,1.0,1
19.0,Yes,Travel_Rarely,1491.0,Software,37.0,2,Human Resources,1,3792.0,2,Male,33,3.0,3,Healthcare Representative,1.0,Married,35521.0,852504.0,5.0,Y,Yes,35.0,4.0,4.0,80,1,20.0,5.0,2,10.0,8.0,1.0,4
31.0,Yes,Travel_Frequently,488.0,Sales,21.0,4,Technical Degree,1,9583.0,2,Female,36,3.0,2,Sales Representative,3.0,Single,30153.0,482448.0,8.0,Y,No,10.0,1.0,3.0,80,4,37.0,5.0,1,23.0,7.0,15.0,22
24.0,Yes,Travel_Rarely,1361.0,Research & Development,37.0,3,Technical Degree,1,5015.0,1,Female,52,2.0,3,Sales Representative,1.0,Married,41702.0,417020.0,5.0,Y,Yes,32.0,4.0,4.0,80,3,12.0,3.0,2,2.0,1.0,1.0,1
